Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
1263;DAVID;MAJKUT;22-09-1978;22-04-2016;264112248721
1264;WLADYSLAWA;ROGOZ;18-07-1989;16-11-2018;586061423080
1265;ANNA;JAROSIEWICZ;08-06-1987;01-11-2016;576081420530
1266;MICHALINA;MYSZKA;06-08-1952;14-08-2016;981020612395
1267;MARZENA;DLUZNIEWSKA;20-05-1986;24-10-2018;986103127592
1268;JOZEFA;OSIKA;10-10-1964;16-01-2017;364021053304
1269;AMELIA;HOROBETS;07-08-1950;08-03-2019;400041819593
1270;RAFAL;KLIMCZUK;24-09-1993;06-03-2016;693042137343
1271;ANASTASIIA;KOSKA;06-01-1995;10-07-2017;860052331911
1272;BERNARD;WAJDZIK;20-08-1952;18-03-2016;390091920589
1273;BEATA;NIEDBALSKA;15-02-2001;08-05-2018;574021593670
1274;REMIGIUSZ;KRUKOWSKI;15-08-1991;05-03-2016;464011772244
1275;LIUBOV;HAMERSKA;25-09-1951;25-08-2018;983061043838
1276;RAFAL;MOL;29-12-1997;16-06-2019;600101777355
1277;BOGUMILA;BYCZEK;24-03-1989;29-10-2019;871071919686
1278;MACIEJ;CHOMICZ;22-12-1950;09-04-2017;456103030555
1279;HELENA;TUREK;22-01-2002;21-11-2018;169102300327
1280;SZYMON;SARNA;13-09-1976;07-11-2016;151121258315
1281;ALEKSANDRA;REMISZEWSKA;11-11-2002;22-02-2018;693020429138
1282;IRENA;FRACZEK;12-01-1985;09-03-2016;158111244560
1283;CZESLAWA;DUCZMAL;15-04-1982;23-11-2019;967092501356
1284;DAGMARA;ZELAZNY;18-01-1961;15-07-2019;884120293917
1285;EUGENIA;WRONKA;25-08-1967;19-06-2017;859040214672
1286;KRZYSZTOF;POPIS;20-12-1993;28-04-2019;786120141092
1287;MACIEJ;NIEWIADOMSKI;06-03-1976;27-11-2019;100081889306
1288;JOZEFA;BATORSKA;28-08-1955;09-04-2017;863010867832
1289;BOHDAN;ROBAKOWSKI;12-07-1998;15-05-2016;576081428892
1290;JAKUB;BUSKO;13-11-1997;24-08-2018;292030613430
1291;DZMITRY;KRAVETS;20-08-1995;22-01-2018;866020423140
1292;TARAS;ANDRUSZKIEWICZ;17-12-1950;28-06-2016;984040461987
1293;BRYGIDA;BARTKOWIAK;18-01-1977;26-04-2019;660041757066
1294;JOANNA;MARUT;20-06-1958;07-05-2016;294112681181
1295;KONRAD;KUBICZEK;15-06-1958;26-02-2018;467092485399
1296;MACIEJ;SWIECKI;26-03-1997;03-12-2018;801070254449
1297;SEWERYN;KORNECKI;11-08-1968;16-03-2017;353030318003
1298;OLAF;LENARCIK;07-07-1960;16-06-2018;481011103556
1299;DARIA;DYLA;29-06-1995;14-06-2017;360090185044
1300;NIKODEM;WITT;20-06-1976;13-07-2017;650021287419
1301;KORNEL;KLYMENKO;13-10-1967;19-09-2018;972021230075
1302;IRYNA;JURAS;07-11-1983;23-09-2018;671011763761
1303;DAGMARA;SIUDZINSKA;25-01-2000;02-05-2016;994081055594
1304;SANDRA;DRAB;23-02-1985;06-01-2018;695061505798
1305;ALAN;OSINSKI;02-04-1979;26-06-2018;485123103629
1306;SERHII;MAIK;16-04-1974;23-11-2019;170021827675
1307;PETRO;BOHDAN;02-11-1957;02-04-2018;252042908788
1308;ROZALIA;JAWOR;08-11-1967;29-10-2017;501040577254
1309;WANDA;ROGACZEWSKA;18-12-1960;11-10-2017;757092596664
1310;AGNIESZKA;POWALA;31-10-1998;28-12-2018;254031680257
1311;MIROSLAWA;PEDZICH;10-06-1983;23-01-2017;884081598682
1312;WIOLETA;SLUSARCZYK;17-07-1977;15-07-2016;889092362681
1313;ZUZANNA;KALICINSKA;03-04-1998;24-11-2016;879083162827
1314;JACEK;KULCZYK;19-08-1959;23-05-2019;857030925881
1315;HALYNA;KWAK;17-11-1969;26-08-2016;702110917677
1316;WITOLD;KACALA;29-03-2000;04-07-2016;752120775328
1317;OLGA;KLAMA;18-09-1999;05-02-2016;295101062219
1318;NADIIA;KAPINOS;28-04-1964;24-03-2019;768011352746
1319;BOGUMILA;KORZENIEWSKA;26-11-1964;06-03-2019;655122202757
1320;JOZEFA;SOCHA;09-12-1992;13-11-2017;382033119255
1321;ALLA;GRYCZKA;10-09-1971;19-01-2018;257042526603
1322;MARZANNA;KACZMAREK;07-07-1977;22-11-2017;958101404265
1323;MARIOLA;GROSZEK;07-08-1999;02-09-2017;363121321078
1324;YAROSLAV;KOLISNYK;29-11-1956;03-01-2018;956081691264
1325;GRAZYNA;DABKOWSKA;24-09-1961;14-11-2016;174091921902
1326;GABRIELA;BAKUN;09-07-1961;09-05-2018;350111209421
1327;LILIANNA;YAROSHENKO;03-07-1968;30-06-2017;655071442639
1328;ARLETA;SUJKA;01-03-1970;07-04-2019;682022287451
1329;CECYLIA;PASIK;07-05-1950;04-07-2017;568040735212
1330;KAMIL;BYCZKOWSKI;05-01-1955;29-03-2017;562051241627
1331;STEFANIA;KRAUZ;25-05-1977;10-08-2016;672091827013
1332;BLAZEJ;RAJCHEL;17-05-1984;04-12-2016;859041017016
1333;YANA;BOLESTA;28-01-1972;20-12-2019;891042970735
1334;EWA;ROKITA;23-11-2000;17-08-2018;265020888891
1335;ADRIAN;MOSCICKI;12-06-1970;20-09-2018;900062342493
1336;NATALIA;CZYZOWSKA;04-07-1965;05-04-2017;994082983963
1337;HALYNA;MAIK;01-07-1986;07-08-2018;294112862842
1338;DOROTA;TOMCZUK;17-06-2002;24-12-2018;670010371899
1339;PIOTR;MACKIEWICZ;06-10-1960;27-05-2017;252091749738
1340;VASYL;GRUDNIEWSKI;04-09-1968;31-10-2016;483090222817
1341;STANISLAV;PIEROG;23-02-1981;03-12-2016;878041310937
1342;SONIA;LASZEWSKA;27-10-1997;01-07-2018;572060645779
1343;EWELINA;BRYL;05-09-1964;19-03-2016;976080736591
1344;URSZULA;BIALCZAK;13-10-1950;29-12-2018;874092443342
1345;KSAWERY;BROS;04-04-2001;26-03-2018;475102637627
1346;MICHALINA;MISKIEWICZ;09-11-1974;26-04-2019;579122075309
1347;TADEUSZ;STEFANSKI;05-05-1957;02-07-2016;760060379759
1348;WIESLAW;MZYK;04-01-1980;14-10-2019;880082783851
1349;BLANKA;CHADZYNSKA;30-10-1960;04-03-2019;256120641654
1350;SOFIIA;TERESHCHENKO;28-07-1987;19-05-2017;777090322711
1351;SOFIIA;TARGOSZ;24-12-1996;09-10-2017;492120322318
1352;VALERII;GRUBA;09-06-1962;15-06-2018;174081700068
1353;ANDRII;PILARZ;03-12-1953;20-07-2019;376021802547
1354;BARBARA;CENTKOWSKA;27-06-1987;16-07-2016;557062355694
1355;AGATA;BARTOS;24-07-1959;31-03-2019;674072841876
1356;MAREK;PYTLIK;13-08-1999;19-12-2019;875120590110
1357;MALGORZATA;WITOS;29-06-1972;22-11-2018;555090639536
1358;CECYLIA;PIKSA;18-07-1950;17-06-2016;468022879611
1359;MARIANNA;LIU;16-01-1959;30-10-2016;589121104392
1360;HANNA;KOZERA;26-08-1977;27-11-2018;198083003626
1361;ZDZISLAWA;CZERNIAWSKA;27-09-1955;07-06-2019;577062187652
1362;OLGA;BOIKO;20-04-1992;25-10-2016;798033138241
1363;PAWEL;GORAJ;08-02-1977;05-04-2018;853122776641
1364;STEFANIA;BULA;05-06-1951;27-07-2019;783100516004
1365;IGNACY;GRACA;04-12-1996;26-01-2016;102052257579
1366;SZYMON;JAGUS;27-05-1966;03-04-2018;183010987907
1367;ROKSANA;OCIEPKA;10-02-1954;05-05-2019;389051414672
1368;WERONIKA;ORDON;23-04-1976;04-09-2016;200042267386
1369;KORNELIA;BORECKA;05-11-1971;21-08-2019;153020328172
1370;ANASTASIIA;PIWOWARCZYK;24-10-1995;03-05-2019;390100287004
1371;JULITA;JARZAB;06-08-1977;16-11-2016;494081459585
1372;OSKAR;GRZECHNIK;03-10-1982;08-06-2016;182120948406
1373;DANIEL;KOTWICA;23-05-1995;25-07-2017;794091647388
1374;MAREK;BOGACZ;13-10-1957;27-12-2019;174092198856
1375;JAKUB;CHUDZINSKI;19-06-1982;07-02-2019;570090162317
1376;LUKASZ;BULINSKI;06-03-1989;05-03-2018;990092839825
1377;LENA;SZARMACH;25-04-1968;14-03-2017;384102424708
1378;LILIANA;CIOS;28-11-1990;03-01-2017;572050395352
1379;BOHDAN;JESIONEK;15-11-1980;17-04-2019;673111573845
1380;ANDZELIKA;MATUSZAK;04-04-1960;06-01-2019;668042570433
1381;MARIA;GAWLAS;10-11-1976;16-05-2017;598120735033
1382;GABRIELA;KESIK;11-01-1956;04-06-2016;479081984739
1383;SYLWIA;RAJEWSKA;06-07-1984;27-06-2017;790030762398
1384;BOGDAN;DWORZYNSKI;05-10-1963;11-07-2018;259071025926
1385;JOZEF;JUDA;28-04-1987;06-08-2018;565120333758
1386;HALINA;KASPERKIEWICZ;27-03-1974;24-04-2016;890042931794
1387;ALIAKSANDR;BRANDYS;07-03-1969;05-06-2017;256060611380
1388;DOMINIKA;IWASZKIEWICZ;05-02-1980;10-09-2016;756090854455
1389;NIKOLA;KOCIK;28-03-1971;09-04-2016;387120974070
1390;ZBIGNIEW;CHARKIEWICZ;17-06-1977;06-12-2019;652011150218
1391;JOLANTA;STAWSKA;07-12-1957;18-07-2017;894072895223
1392;IHOR;KISZKA;13-08-1987;09-12-2018;979011054709
1393;ZANETA;PALKA;23-09-1984;02-11-2019;891031814497
1394;EMIL;TUTAJ;26-05-1993;19-07-2016;674031692320
1395;MIA;MIKOLAJEK;22-10-1972;22-07-2018;992121795299
1396;ANETA;NALEPA;21-05-1962;11-02-2017;952101908450
1397;AURELIA;KOPERA;17-05-1960;10-03-2019;160041963535
1398;NADIA;GIEREK;09-05-1992;19-12-2018;652102473439
1399;MARIKA;LEPKOWSKA;19-03-2002;08-08-2018;850040340271
1400;REMIGIUSZ;GALCZYNSKI;24-09-1960;02-02-2018;569061019103
1401;KORNELIA;DEPTA;01-11-1970;05-07-2016;581121393492
1402;VIOLETTA;LELITO;17-10-1989;12-03-2017;800020691505
1403;ZBIGNIEW;SMARDZEWSKI;22-05-1973;31-03-2016;281032368880
1404;MARZENA;CIEPLINSKA;17-11-1997;30-06-2016;892011307697
1405;IWONA;RYNDAK;24-06-1972;06-09-2017;796012180434
1406;EUGENIUSZ;ROMAN;24-06-1973;30-08-2017;295090756782
1407;MARLENA;MACKOWSKA;27-07-1993;13-06-2017;365081056824
1408;YANA;CIEZKA;18-12-1977;06-02-2016;197012048900
1409;TYMOTEUSZ;PENAR;24-05-1960;23-12-2016;458101351201
1410;KLARA;SUWALSKA;22-01-2000;08-05-2017;899122603503
1411;VALENTYNA;KRÜGER;21-07-1983;24-12-2017;274030212893
1412;KRYSTYNA;LANGNER;03-12-1971;05-02-2019;569070960013
1413;LENA;LISOWSKA;24-07-1992;15-02-2018;797092698411
1414;DAWID;KOLANO;27-05-1997;31-12-2018;562021149267
1415;TERESA;JURASZ;05-10-1982;19-12-2019;702042903190
1416;IWONA;CISLO;06-11-1968;08-02-2019;393073048364
1417;VITALII;BLACHNIO;31-03-1959;17-09-2019;990112830526
1418;EUGENIA;LUKAWSKA;11-07-1975;06-10-2018;665112364014
1419;HENRYKA;ORACZ;07-07-1961;09-11-2016;771060154790
1420;VALERII;OSADNIK;11-07-1965;07-05-2017;874111747183
1421;WLADYSLAWA;MARTYNA;09-08-1961;20-04-2016;553040385220
1422;IVAN;KOKOCINSKI;11-06-2002;07-11-2018;498082561705
1423;IWONA;SOLTYSIK;26-06-1965;25-07-2017;266030852837
1424;BOHDAN;KULAS;03-06-1985;12-11-2016;595062667338
1425;HELENA;SZUMSKA;08-02-1952;22-02-2018;263020597320
1426;ALEXANDER;BRANICKI;13-10-1954;28-03-2018;460080980191
1427;FRANCISZEK;DZIEKONSKI;31-10-1978;23-12-2017;469090270536
1428;SABINA;FILAR;18-05-1980;19-10-2019;660040281772
1429;AGNIESZKA;MACIOLEK;24-08-1978;13-12-2017;351021223653
1430;ADRIANNA;OLSZOWA;22-12-1988;08-10-2017;982060259101
1431;ADAM;SZEWCZYK;18-11-1997;19-03-2016;686010343716
1432;MIECZYSLAW;KOBZA;26-05-1971;21-10-2017;889092436147
1433;IZABELA;JOZWIK;16-01-1994;21-11-2016;551091792757
1434;LARYSA;KARBOWNICZEK;21-09-2001;28-10-2019;767091279137
1435;EUGENIA;PYTLAK;01-06-1963;09-05-2017;352091029447
1436;GRZEGORZ;KUBICA;01-01-1973;09-04-2018;677121260696
1437;LIDIA;KOZAR;25-04-1973;29-11-2019;466042127858
1438;PIOTR;CHMIELNICKI;01-08-1954;30-08-2018;186081806714
1439;MATYLDA;JEDRUSIAK;28-04-1979;17-05-2017;186111557895
1440;BRONISLAW;SIWAK;27-05-1985;12-01-2016;465100944413
1441;DANIELA;KRYGIER;27-06-1999;12-02-2017;252081046168
1442;MALGORZATA;ROSIAK;18-08-1998;17-09-2016;477020803357
1443;KAROL;JESIONEK;06-04-1993;18-06-2016;585081828520
1444;SANDRA;BRODACKA;07-11-1954;22-06-2019;589112176393
1445;BERNARD;DYLAG;30-09-1954;19-12-2019;298111698954
1446;URSZULA;CZUPRYNIAK;21-04-1966;08-12-2016;168071747305
1447;VITALII;WORONIECKI;26-01-1989;09-12-2018;482021966992
1448;KARINA;SIKORSKA;26-08-1967;26-10-2018;201120314144
1449;KALINA;KIEREPKA;06-04-1960;15-12-2017;961030729252
1450;KLARA;LOZA;29-01-2001;15-03-2018;369010135539
1451;BOGUSLAWA;JOZWIK;29-11-1989;22-08-2019;402100440649
1452;EDMUND;ZBIK;02-10-1999;28-04-2019;184020760890
1453;LIUBOV;ISKRA;24-10-1984;22-04-2017;854060831719
1454;SONIA;BIENIASZ;12-02-1954;22-08-2017;885111389240
1455;RADOSLAW;SIUDAK;17-11-1960;25-08-2018;253110847667
1456;BOGUSLAWA;WIDERA;16-12-1998;20-07-2018;655052392244
1457;DENYS;KORUS;18-01-2001;06-10-2017;893090531889
1458;ALEKSANDRA;BUSZ;08-06-1955;21-03-2016;866032584861
1459;IWONA;RYBACKA;16-09-1984;05-06-2016;670111525242
1460;VALERIIA;CHRAPEK;11-07-1996;03-11-2016;176071999204
1461;STANISLAV;MOMOT;16-01-1956;29-09-2016;988092411386
1462;MIECZYSLAW;CISZEK;25-07-1997;12-07-2018;477091069946
1463;BERNADETA;KURZYNSKA;27-02-1951;26-04-2019;481042860446
1464;ALEKSANDRA;FIJOLEK;06-05-1952;09-10-2019;991062204373
1465;BOGDAN;CZACHOROWSKI;19-10-1992;15-05-2019;769061343404
1466;BOHDAN;KWASEK;23-02-1959;21-01-2016;366122442855
1467;OLGA;LASOCKA;10-02-1955;29-11-2016;486072042197
1468;AGNIESZKA;NAPIERAJ;27-12-1976;24-05-2018;762040146756
1469;JUSTYNA;STARZEC;18-05-1962;08-10-2016;581112506504
1470;PAULINA;FIGURA;04-09-1958;15-11-2016;252101886192
1471;OLENA;NAHORNA;30-08-1998;18-04-2017;178021189000
1472;ADAM;ROGOZ;08-05-1967;21-06-2019;885102878893
1473;PATRYCJA;WAGNER;26-11-1998;21-12-2018;683030763772
1474;HONORATA;BIEL;21-09-1972;09-09-2019;676100916633
1475;OLEH;KRAVCHUK;07-03-1969;28-08-2018;553092941991
1476;IVAN;PIECUCH;06-10-1956;31-01-2016;192052473183
1477;LIDIA;JERZAK;25-05-1960;02-01-2019;271120768482
1478;BORYS;HAVRYLIUK;03-02-1980;08-02-2016;152032151471
1479;JANINA;OLEKSIAK;14-11-1954;09-12-2016;481121214754
1480;MAKSYM;CEGLOWSKI;21-08-1974;03-11-2016;955050740052
1481;CELINA;BOGUS;26-07-1961;30-11-2018;982012130368
1482;YELYZAVETA;CABALA;18-06-1969;25-04-2016;295011800673
1483;OLIVIA;DEMBEK;12-03-1973;20-07-2017;875010549572
1484;ANASTASIIA;PAWELCZAK;01-05-1985;28-02-2017;472041571025
1485;DAMIAN;JASINSKI;16-11-1993;20-07-2018;876061292447
1486;SERHII;MIKRUT;04-08-1953;14-11-2016;783061069452
1487;AURELIA;PAZDAN;29-09-1982;03-03-2016;883081935138
1488;DMYTRO;MOL;15-03-1965;01-08-2017;296011203695
1489;DANUTA;OPIELA;25-09-1986;09-03-2018;964022041815
1490;DOMINIK;ROSTKOWSKI;07-04-1967;17-12-2016;377080892711
1491;KHRYSTYNA;TURCZYN;09-01-1971;20-03-2018;675032952502
1492;ROBERT;SZUMOWSKI;19-01-1975;20-09-2019;475042971099
1493;DZMITRY;MAKSYMOWICZ;27-09-2002;01-06-2017;697082413805
1494;ZDZISLAWA;KOSTRZEWSKA;15-05-1997;30-03-2018;182120780609
1495;SANDRA;KRUKOWSKA;15-04-1996;08-08-2018;465102854888
1496;IRYNA;BILINSKA;03-02-1994;17-10-2017;693012361039
1497;KATARZYNA;WEGLINSKA;11-05-1955;12-01-2016;578042230465
1498;NAZAR;BLEDOWSKI;07-06-1962;12-06-2019;753012043777
1499;GABRIEL;BASIAK;07-09-1998;22-12-2019;270102155292
1500;JAN;MIECZKOWSKI;05-11-1981;28-08-2016;176032725222
1501;MARYNA;OGOREK;10-02-1971;24-08-2017;369102954133
1502;ZBIGNIEW;RYCHTER;09-05-1956;13-04-2016;170080674815
1503;CELINA;CHLIPALA;10-02-1994;21-05-2019;153070372594
1504;MILENA;MOWINSKA;02-06-1970;20-01-2018;351050362509
1505;TERESA;ZACHARIASZ;10-06-1955;30-05-2018;178071745471
1506;MARTA;BLOCH;29-05-1954;19-07-2019;760091498439
1507;TOMASZ;GOC;27-04-1989;14-07-2017;163061230189
1508;NIKODEM;DROZD;10-08-1978;30-11-2019;166070231082
1509;NINA;UJMA;28-08-1975;19-11-2018;381092254706
1510;BRUNO;KRAWCZAK;15-02-1982;20-11-2018;902102152432
1511;MAGDALENA;KACZOROWSKA;12-05-1980;13-10-2018;560060577361
1512;MARCEL;FURMAN;24-01-1991;18-10-2016;961103077784
1513;NADIIA;MIESZKOWSKA;19-08-2001;22-11-2018;791051807720
1514;ELZBIETA;KOJ;19-10-1998;11-09-2016;800101434786
1515;ANTONINA;CWIKLINSKA;31-10-1998;04-08-2019;299042086589
1516;WIOLETTA;TWORKOWSKA;11-01-1971;16-04-2018;592110203104
1517;MARIA;ZYCH;23-08-2000;08-04-2016;180062907833
1518;ALEXANDER;ANTKIEWICZ;08-02-1951;21-10-2016;150103058293
1519;IVANNA;KOVTUN;23-07-1956;09-11-2019;200062992175
1520;SOFIIA;DALECKA;25-01-1952;09-03-2018;752080285808
1521;ADRIANA;BIELEWICZ;10-12-1952;19-01-2018;856032551513
1522;IVAN;MOTYL;20-10-1981;29-07-2016;564090369692
1523;LUKASZ;BRYLOWSKI;21-01-1970;28-06-2017;975100192697
1524;WLADYSLAWA;LATOSINSKA;24-09-1984;07-11-2019;275081839838
1525;ANASTASIIA;ZBROJA;24-02-1950;25-01-2019;169122932295
1526;MIECZYSLAWA;ROBAK;26-05-1950;18-03-2019;752102339217
1527;ZDZISLAWA;JURECKA;14-03-1979;10-05-2017;653012940191
1528;RYSZARD;WYDRA;25-08-1952;27-11-2019;600020757284
1529;MIECZYSLAW;OGORZALEK;23-09-1988;01-01-2020;294081362864
1530;LIDIA;SZPILA;06-11-1974;03-04-2017;993120648429
1531;ANATOLII;KUDELSKI;06-07-1968;10-12-2018;367091158792
1532;TATIANA;BORSUK;02-05-1953;02-11-2016;168042727509
1533;HELENA;PIETRASIK;29-07-1959;23-10-2016;468101215379
1534;PATRYCJA;HAN;07-05-1977;20-12-2018;868030403014
1535;MILENA;JUDA;11-08-1998;02-10-2018;161071652559
1536;WIKTOR;WIATROWSKI;12-04-1962;11-09-2018;989120793000
1537;MIROSLAWA;DUDKO;05-01-1963;08-05-2019;866081137429
1538;CZESLAW;MATYSIK;10-06-1995;28-12-2019;875112234480
1539;YEVHEN;SMOLAK;14-12-1957;27-03-2016;882082633785
1540;MARIANA;BUDNY;14-08-1959;18-10-2019;374091304922
1541;ELWIRA;GLIWA;25-05-1983;26-01-2019;772071806086
1542;VIKTORIIA;MIETKA;22-08-1953;11-10-2016;453103121408
1543;POLINA;KRZESINSKA;16-06-1960;06-02-2016;594122135096
1544;MIA;TOMAS;28-09-1973;18-01-2016;597041371747
1545;YANA;SKALSKA;04-10-1977;19-04-2019;851091304020
1546;MILOSZ;ZMUDA;08-10-1968;01-12-2017;868110884533
1547;ILONA;NIZIO;05-10-1974;11-04-2018;701091247986
1548;MARIA;SLOWIK;19-06-1969;02-05-2018;184041494678
1549;WANDA;GRZYWACZ;06-07-1989;23-02-2017;967080331901
1550;AURELIA;GABRYS;04-07-1990;29-08-2017;754051600759
1551;BORYS;RZEPKOWSKI;03-02-1999;02-03-2018;293110944574
1552;MARIUSZ;DZIADEK;25-09-1972;04-02-2019;681021771855
1553;MYKHAILO;WAWER;13-03-1950;28-09-2019;580071045469
1554;IWONA;SZATKOWSKA;21-10-1998;03-07-2017;665041131474
1555;ANASTAZJA;NEUBAUER;23-05-1994;09-09-2019;885091765783
1556;OLEKSANDRA;PANKOWSKA;05-12-1994;21-08-2016;262040549180
1557;IGOR;KALUZYNSKI;11-10-1982;01-04-2017;993110415973
1558;BLANKA;TYLEK;17-02-1962;04-08-2019;858090559002
1559;WIKTORIA;KATARZYNSKA;04-02-1981;16-09-2019;271051214449
1560;WACLAW;DAWIDOWICZ;10-07-1980;27-02-2019;286082821396
1561;MACIEJ;KACPRZYK;14-11-1965;02-11-2016;186101781029
1562;WIKTOR;DAWIDZIUK;21-11-1975;22-11-2018;371062421600
1563;ERYK;KORCZAK;03-12-1977;17-09-2018;788041518054
1564;DZMITRY;STANISLAWSKI;31-03-1971;13-10-2019;501121135694
1565;IWONA;KULAK;21-02-1972;24-02-2018;802030766021
1566;SEBASTIAN;FLAK;31-05-1978;08-10-2019;967072346701
1567;MICHAL;FUKS;11-08-1956;30-04-2018;894012216926
1568;KRZYSZTOF;ADAM;24-03-1952;14-10-2018;984070865724
1569;AURELIA;SOCHA;14-10-1969;23-02-2019;667012653764
1570;LUCJA;DZIUBEK;05-07-1967;15-04-2016;301091684260
1571;WIESLAWA;GUZIAK;23-12-1956;14-11-2019;561071178519
1572;DARIUSZ;TUSINSKI;13-07-1963;26-05-2017;664080694638
1573;HALINA;KOZIEJ;01-06-1961;23-11-2018;453102050695
1574;TOMASZ;TRZCINSKI;21-12-1999;16-08-2019;566012246549
1575;LEOKADIA;SUWALSKA;23-12-1976;21-10-2018;493051700999
1576;DOMINIK;GAWECKI;21-01-1962;06-11-2019;972111041320
1577;SONIA;TOMASZEK;02-08-1975;19-02-2016;577010659857
1578;EUGENIA;OCHNIK;19-02-1978;04-12-2018;988072771018
1579;WIKTORIA;KOZLOWSKA;09-08-1985;29-07-2018;391030667357
1580;MAGDA;ROWINSKA;11-03-1994;31-05-2017;454120532051
1581;LEOKADIA;UTRATA;04-03-1953;24-06-2017;682060990201
1582;SOFIIA;BODZIONY;09-02-1990;20-07-2019;283082241526
1583;MAGDA;SPOLNIK;12-07-1975;29-03-2017;985061450360
1584;BORYS;ZALEWSKI;02-02-1952;17-09-2016;181020588515
1585;GRAZYNA;SOLSKA;19-11-1953;08-01-2018;477050725416
1586;NIKODEM;UZNANSKI;23-05-1960;06-03-2019;673102448103
1587;DAMIAN;SIWIEC;04-10-1955;25-01-2016;186052440616
1588;SONIA;MIKOLAJCZAK;04-10-1982;14-01-2017;474082734237
1589;MILOSZ;KOMOR;14-01-1984;15-11-2016;954111186773
1590;MARCIN;GRABIAS;19-07-1994;12-03-2016;978081148721
1591;JADWIGA;TROCKA;15-08-1978;19-09-2018;698101207522
1592;DENYS;KISZCZAK;10-11-1983;21-01-2019;179042442581
1593;DOROTA;DZIALO;05-01-1986;09-10-2017;979051154924
1594;HELENA;LYSZCZARZ;30-07-1967;14-04-2016;168062853767
1595;SANDRA;GALICA;25-04-1994;24-03-2018;581070107671
1596;JADWIGA;DRELICH;20-02-1987;06-11-2019;762041171533
1597;ALONA;STRZESZEWSKA;07-03-1995;24-03-2018;351120279440
1598;POLA;KRUKOWSKA;03-08-1999;15-12-2018;302020913658
1599;LIUBOV;GLADYSZ;27-04-1998;16-01-2018;565081157815
1600;WLADYSLAWA;EJSMONT;21-04-1988;26-02-2018;782060590698
1601;JACEK;OSIECKI;01-07-2000;27-08-2019;181090626166
1602;MARIKA;WITCZAK;22-08-1952;02-08-2016;191031962718
1603;EMIL;PRZYCHODZKI;06-06-2000;13-11-2019;650090378309
1604;ELZBIETA;SERWIN;25-07-2000;03-09-2019;288051420120
1605;KAMILA;SZKLARZ;27-02-1962;21-12-2017;886100137435
1606;JEDRZEJ;JURCZAK;19-10-1977;06-01-2018;659082559204
1607;ZDZISLAWA;ABRAMOWICZ;22-08-1995;11-06-2019;898022707391
1608;BOZENA;MEZYK;05-10-1969;28-03-2017;572081112489
1609;NATAN;KOTARBA;19-11-1989;18-06-2019;767110847690
1610;ANASTAZJA;TKACZYK;17-07-1954;07-07-2017;260072829334
1611;DAWID;JAREK;19-11-1962;23-09-2016;281071622598
1612;NIKOLA;BERES;02-09-1987;06-07-2017;278052366062
1613;KLARA;SIMON;28-01-1972;27-07-2018;395082748575
1614;ILLIA;DULEWICZ;14-06-1995;18-01-2016;783101169113
1615;MATYLDA;FOMENKO;26-05-1994;13-03-2017;558091685083
1616;PAULINA;DYBEK;22-05-1982;04-10-2018;483063087740
1617;MARCEL;WOJNO;24-04-1965;14-08-2019;592041263751
1618;KRZYSZTOF;RUSEK;31-12-1993;01-07-2016;885121826907
1619;LARYSA;WOJDYLO;29-11-1950;18-05-2016;356091390874
1620;IHOR;LUBECKI;18-11-1955;27-12-2016;198090885254
1621;JOZEF;TERLECKI;09-01-1960;25-04-2019;272121615759
1622;KARINA;MOSZCZYNSKA;21-01-1985;17-05-2018;469050989337
1623;LUIZA;GALAZKA;28-03-1954;22-04-2019;368091993739
1624;IZABELA;SMOK;18-07-1952;10-07-2017;768100864659
1625;ADRIANNA;CIERNIAK;22-12-1965;29-01-2019;773061325573
1626;ELIZA;SICZEK;02-08-1983;24-07-2016;183061537269
1627;REGINA;GRYS;24-08-1952;15-02-2016;494052149642
1628;DIANA;KOLOMIIETS;14-08-1981;09-06-2018;599122200254
1629;DANIEL;MISKOWIEC;01-03-1978;10-06-2017;882112516159
1630;LUCYNA;STUPAK;13-07-1984;08-08-2019;953120918825
1631;RAFAL;BORYCKI;20-02-2002;04-05-2019;998101381006
1632;LEOKADIA;BIELANSKA;10-05-1997;14-08-2016;753041658052
1633;ERYK;PAWELEC;23-06-1963;22-11-2017;692082347328
1634;ROMUALD;HANDZEL;09-01-1976;09-01-2019;491123037804
1635;AURELIA;ROKITA;27-12-1974;21-02-2019;787111588024
1636;MICHALINA;KOZLIK;25-03-1967;06-05-2017;958021422626
1637;LUCYNA;ZYSK;20-09-1997;30-08-2019;650052469872
1638;ZDZISLAW;WLODARSKI;12-09-2002;11-10-2017;598110421270
1639;MATYLDA;MAKSYMCHUK;14-04-1994;05-09-2017;373052040754
1640;OLEKSII;SZTUKOWSKI;19-07-1950;15-06-2017;964121046508
1641;ROZALIA;FISZER;07-08-1975;01-08-2019;473052317704
1642;MIA;ABRAMEK;25-10-1976;27-12-2019;899083023288
1643;AURELIA;FABIS;27-02-1998;26-08-2016;265021103520
1644;HUBERT;BUKALA;28-02-1953;02-11-2016;685012367005
1645;TADEUSZ;IGIELSKI;24-10-1999;31-05-2017;794031067939
1646;MAKSYMILIAN;IWAN;04-12-1968;07-09-2016;469040396160
1647;OKSANA;KOLTON;30-05-1977;01-02-2019;684032643500
1648;BOLESLAW;MALCZYK;05-10-1980;02-09-2016;752111612310
1649;PAULA;WOJAS;13-04-1980;04-05-2019;400031519902
