id;PESEL;Imię;Nazwisko;Czy nadal pracuje;Data Zatrudnienia
1456;780113059955;BRONISLAW;TRZEBINSKI;1;18-02-2018
1457;961108539618;OLEH;PERKA;1;20-12-2019
1458;650513586867;VIKTORIIA;LUCZAK;0;23-02-2016
1459;690515124603;WOJCIECH;PIETROWSKI;1;30-05-2018
1460;630328678006;MIECZYSLAW;MODZELEWSKI;1;12-12-2019
1461;571022647735;HUBERT;KUPINSKI;0;18-11-2016
1462;640207251046;KUBA;TARGONSKI;0;26-02-2018
1463;950802859632;WIESLAWA;PAJDA;0;06-09-2019
1464;781027995250;ANDREI;BLASZKOWSKI;0;08-12-2018
1465;780621790432;ALEX;KROL;0;31-07-2018
1466;801201503466;NATALIIA;SWATEK;0;05-08-2017
1467;790413157985;MYKHAILO;GRYGORUK;0;01-01-2020
1468;720908196356;ALONA;POKRYWKA;0;20-08-2016
1469;830125827288;ANASTASIIA;KOLESNYK;0;17-02-2019
1470;581204796755;LUIZA;DEMBOWSKA;0;10-10-2019
1471;630704167296;OLHA;PACHLA;0;29-07-2019
1472;510609123110;ZENON;RABIEGA;0;21-02-2016
1473;960730475253;OLIVIER;MIELNICZUK;1;04-02-2016
1474;890907962424;MATEUSZ;FALINSKI;1;28-10-2016
1475;820206485705;ALBERT;ALI;0;19-03-2016
1476;690825685917;NELA;CZEKANSKA;0;28-12-2017
1477;651130305850;ADAM;SERKOWSKI;0;22-01-2017
1478;780705670821;WIESLAWA;SOSINSKA;0;27-10-2018
1479;600503736820;RAFAL;KWASNIK;1;14-11-2017
1480;730513155933;MILOSZ;LEGOWSKI;0;01-05-2017
1481;880616327057;DANYLO;SACHA;0;20-10-2018
1482;510803035087;IHOR;POPIOLEK;0;08-06-2018
1483;820316073438;BRUNO;WOZNIAK;1;12-03-2019
1484;950816046961;RENATA;SZPAKOWSKA;1;23-12-2019
1485;800517813406;ROBERT;DOMZAL;0;20-07-2016
1486;900606132884;BOLESLAW;BROZDA;0;04-12-2018
1487;670830438627;ARKADIUSZ;GADOMSKI;1;02-12-2016
1488;901007623818;BRONISLAWA;MELLER;1;15-09-2018
1489;530902113996;VALERII;KAWALKO;1;06-06-2018
1490;830104798351;JAKUB;MARCOL;1;07-12-2016
1491;671018658142;PATRYCJA;CZAPLICKA;1;24-04-2018
1492;760826654690;WIESLAWA;WAWRYNIUK;0;10-06-2017
1493;900210851361;SANDRA;OSTROVSKA;0;14-11-2018
1494;660416414697;KATARZYNA;DENYSIUK;1;13-01-2018
1495;540224541189;ILLIA;KORBEL;1;11-02-2019
1496;670721524495;DARIA;KASPEROWICZ;0;27-01-2016
1497;691011557942;NORBERT;GLUZA;0;31-03-2018
1498;850708524952;FRANCISZEK;MIERZEJEWSKI;0;19-06-2016
1499;501009427765;ROZA;MOLKA;0;22-05-2017
1500;660518709354;INNA;SIDORCZUK;0;18-10-2018
1501;770731250024;LUIZA;SOBIESIAK;0;04-09-2017
1502;640823835275;REMIGIUSZ;WIECZOREK;0;16-07-2017
1503;900818457201;ADRIANNA;ROMANEK;1;18-06-2016
1504;960429076907;MARZENA;ZYLKA;1;15-11-2018
1505;720821096177;WLADYSLAW;BUDNIAK;1;06-11-2019
1506;950225911069;MONIKA;TRAWCZYNSKA;0;30-07-2018
1507;831003544078;ZDZISLAWA;PAMULA;1;03-01-2016
1508;561117047231;ZDZISLAWA;WACHOWICZ;1;09-10-2018
1509;940724181412;NADIA;SMOK;1;01-01-2019
1510;670810781417;MICHAL;PRZYBYLOWICZ;0;03-05-2019
1511;760101658651;MIROSLAWA;MIRGA;1;09-05-2016
1512;740326968413;MARLENA;JACHIMOWSKA;1;20-10-2018
1513;760430310776;OLEKSANDR;KOJDER;0;18-10-2019
1514;690904982264;WERONIKA;SAK;1;31-03-2016
1515;570406721178;ARLETA;ZAPALSKA;0;11-04-2017
1516;540921923610;STEFANIA;MATERNA;1;06-05-2017
1517;711125483648;OLENA;GOLONKA;0;25-10-2018
1518;780504904665;MIKOLAJ;MATECKI;1;11-07-2016
1519;610612074885;URSZULA;NOCUN;0;18-07-2019
1520;950321628692;ANATOLII;ANDRZEJEWSKI;0;09-06-2016
1521;960325953210;WANDA;FUS;0;15-07-2017
1522;800507832870;TATIANA;PIWONSKA;1;21-08-2017
1523;710608455527;ADRIAN;SKWIERAWSKI;0;24-08-2017
1524;530903699665;DZMITRY;WOSIK;0;16-07-2017
1525;921016340845;NINA;WALTER;0;25-01-2017
1526;610516537842;PRZEMYSLAW;SZAJNA;0;21-02-2017
1527;620408826993;ANATOLII;POTEMPA;0;10-03-2016
1528;820123047251;TADEUSZ;PYTLARZ;1;29-09-2017
1529;720816213938;ANTON;JAROSIK;0;17-12-2018
1530;910803440829;OLIVIER;PLONKA;0;07-12-2018
1531;541115279293;GENOWEFA;WENDT;0;07-01-2019
1532;861112103619;MIA;KRZAK;1;23-11-2018
1533;681108367227;JULITA;PRZEZDZIECKA;1;16-04-2018
1534;520318014616;MONIKA;ZAMORSKA;1;08-12-2017
1535;710119413443;FABIAN;BARCZYNSKI;1;30-10-2016
1536;511019989522;MILOSZ;STARCZEWSKI;0;27-04-2018
1537;900223658442;ALEXANDER;VOROBIOV;1;06-04-2016
1538;720119132148;SEWERYN;STEFANSKI;0;08-05-2018
1539;560616109194;HUBERT;ADAMKIEWICZ;0;15-07-2016
1540;500108971325;MYKOLA;BUDZ;0;31-08-2019
1541;800609065776;DAMIAN;KUMAR;0;04-09-2019
1542;641228400798;ERNEST;LYZWA;1;10-08-2019
1543;680123235252;AMELIA;RAJSKA;0;20-08-2019
1544;580723308480;AGATA;PILARSKA;1;19-06-2019
1545;851202365461;JEDRZEJ;GONSIOR;1;29-12-2016
1546;820919623976;ANDRII;GALEWSKI;1;30-12-2019
1547;680504305612;NATAN;SACHARCZUK;0;01-10-2019
1548;851221095012;AMELIA;CHORAZY;1;22-04-2017
1549;740707111926;TATIANA;SZEWCZAK;1;10-03-2016
1550;801210095132;TATIANA;JAKUBIK;0;19-04-2016
1551;881111567850;NADIIA;WOLCZYK;1;24-05-2019
1552;611028423981;WIKTORIA;PRUSINSKA;0;20-10-2016
1553;590705637351;ADAM;NOGAJ;0;01-12-2016
1554;840101956729;ROZALIA;FIALKOWSKA;0;03-12-2019
1555;871207243890;POLINA;SARZYNSKA;0;21-09-2017
1556;560521183408;MARCEL;GLANOWSKI;0;04-09-2019
1557;911009108920;VALENTYNA;WOS;0;20-06-2018
1558;510602751639;GABRIEL;CHOCHOL;0;30-05-2018
1559;660521612341;MAREK;KLECZKOWSKI;0;24-01-2019
1560;860925192753;PATRYK;JUSKIEWICZ;1;18-09-2016
1561;600123114870;TYMON;FEDEROWICZ;0;06-08-2016
1562;740407876955;BRONISLAWA;PARTYKA;1;26-04-2018
1563;680822598634;ROKSANA;KACHEL;0;23-02-2017
1564;640805119699;MARTA;ANDRZEJEWSKA;0;24-09-2019
1565;771213043926;ZOFIA;BATKO;0;25-11-2017
1566;820915730324;IZABELA;WASNIOWSKA;0;29-05-2016
1567;970406518281;SYLWESTER;LAPINSKI;0;04-07-2017
1568;730320395618;RADOSLAW;KACZMARZYK;1;17-04-2016
1569;770120025519;JANUSZ;LASOCKI;0;16-11-2019
1570;540327264462;MARZENA;MIETKIEWICZ;0;12-01-2016
1571;701017660518;KAZIMIERA;KUBERA;1;10-07-2019
1572;861112059747;RUSLAN;NOSAL;0;07-03-2019
1573;950527037458;BOGDAN;KUC;0;17-03-2016
1574;500329531364;DOMINIK;PALKA;1;13-08-2019
1575;580630532739;JAROSLAW;ZELAZNY;1;22-04-2019
1576;930601902855;EWELINA;MALESZEWSKA;1;02-07-2018
1577;870829073171;ROMUALD;SMOTER;0;12-11-2019
1578;500705657672;HUBERT;GURGUL;1;04-05-2019
1579;640824975363;IGOR;MEDREK;1;01-01-2018
1580;860720157697;ALIAKSANDR;ZAGORSKI;1;23-06-2019
1581;700504633857;JAROSLAW;KONCEWICZ;0;11-02-2018
1582;520212065605;VALERII;PAZDAN;1;24-06-2019
1583;780409426420;YANA;DYBAS;0;20-10-2019
1584;660623365863;DIANA;BLASZCZYK;1;11-11-2017
1585;700221396770;FABIAN;LACHOWICZ;1;29-06-2019
1586;600118607103;JOZEFA;ROZEK;1;06-10-2016
1587;590818250142;TOMASZ;IGNATOWSKI;1;08-12-2019
1588;930313697238;MARYNA;KUBAT;1;28-01-2016
1589;540904092240;FILIP;KASZOWSKI;1;11-04-2018
1590;580624867305;MAREK;BULA;1;16-10-2016
1591;591026174498;BEATA;DULINSKA;0;02-05-2017
1592;590506339751;ROMAN;JOZEFOWSKI;1;21-07-2019
1593;970401108268;ROMAN;WINIECKI;1;23-11-2018
1594;840430017702;BLAZEJ;GUMIENIAK;1;01-09-2019
1595;970903487853;MARZENA;BARWINSKA;1;11-04-2017
1596;620806485456;KAJA;BONDARUK;1;01-02-2017
1597;500121404408;KAZIMIERA;YAREMCHUK;0;08-09-2019
1598;530811400899;MARIAN;OZIMEK;0;12-08-2019
1599;610414473782;MARK;KOSCIUK;1;28-11-2017
1600;590925343945;DAGMARA;PILARZ;1;05-05-2017
1601;551109256450;ROKSANA;FORMELLA;0;05-11-2019
1602;850512998163;BOGUSLAWA;OSTAPENKO;1;08-04-2018
1603;780709890054;STEFAN;REGULA;0;11-07-2019
1604;690713735129;NIKODEM;RACHWALSKI;1;15-09-2017
1605;730129483586;OLEH;NIEMCZYK;1;04-07-2019
1606;621202528572;KAMILA;KOLTON;0;20-07-2017
1607;910511436840;ALEKSANDER;IRZYK;1;13-12-2018
1608;810504308119;YAROSLAV;KWIECIEN;1;13-01-2018
1609;970321070101;DAWID;MIELNIK;1;04-02-2016
1610;630319489536;ANASTAZJA;SZWEDO;0;02-07-2019
1611;771101919376;EUGENIA;LUSZCZEK;1;26-05-2019
1612;591101750120;ROBERT;BIELECKI;1;15-09-2017
1613;791204257817;LECH;TOKAREK;0;19-12-2016
1614;891027407123;SANDRA;WLODARCZAK;0;30-08-2016
1615;730907276247;BOLESLAW;ROWICKI;0;25-10-2016
1616;500121639114;MACIEJ;GRZEBYK;0;12-03-2019
1617;920222254071;BOZENA;KURPIEWSKA;1;14-10-2019
1618;740112095234;KINGA;RAJEWSKA;0;12-09-2017
1619;910312676378;ANTON;KACZMARCZYK;0;20-08-2017
1620;970313011286;DANIEL;PRZYGODZKI;0;13-08-2016
1621;590923463300;PETRO;MOROZ;0;02-05-2019
1622;950210403560;LAURA;POLAK;1;22-03-2016
1623;550303721954;IRENEUSZ;LUSZCZAK;0;21-06-2018
1624;810830772357;FRANCISZEK;KUMAR;1;13-08-2018
1625;510419538600;ALICJA;WILK;0;27-06-2016
1626;590629296476;MILOSZ;RZEPKA;0;25-09-2018
1627;950220500197;LUIZA;WIKTOROWICZ;0;15-07-2019
1628;540307931446;IZABELLA;KAZIMIERCZAK;0;13-12-2016
1629;781221541117;ELWIRA;RUCKA;1;24-05-2019
1630;821014261179;NINA;JARZEBOWSKA;1;11-05-2018
1631;631222782965;WIESLAWA;MANCZAK;0;05-07-2016
1632;970527315763;VERONIKA;KACZMAR;0;01-12-2019
1633;710618133726;BLAZEJ;ANTOSIEWICZ;1;02-05-2017
1634;520911742695;MICHALINA;WORONOWICZ;1;03-09-2019
1635;720416599357;LILIIA;WIECHA;1;26-09-2016
1636;950422654323;ZDZISLAW;CALUS;0;06-09-2017
1637;911222409294;KAMIL;SOBOL;0;25-06-2017
1638;711015779800;BOLESLAW;SZYMCZUK;0;24-04-2018
1639;520517836573;SONIA;BOGDAL;0;06-02-2016
1640;530209736408;SANDRA;KALINOWSKA;1;30-06-2016
1641;500908999328;SEWERYN;SMOLEN;1;14-11-2018
1642;720628277860;NELA;MARCHENKO;0;20-08-2018
1643;810210051390;ADRIANNA;FLISIKOWSKA;1;07-10-2016
1644;561018522232;BARTOSZ;TOBIASZ;1;27-08-2016
1645;870202958481;SYLWESTER;ZIOLKOWSKI;0;11-11-2018
1646;710704041843;GRZEGORZ;KAWALEC;1;11-10-2017
1647;520727332271;VADYM;MURAWSKI;1;17-04-2016
1648;910911176743;NIKOLA;MELNYCHUK;0;24-08-2016
1649;781229689254;FILIP;GRUBA;0;27-08-2019
1650;920517195569;VALERIIA;HYLA;0;07-10-2016
1651;721006326418;MATYLDA;KOPCZYNSKA;1;09-10-2019
1652;801130081287;VIKTOR;IVASHCHENKO;0;05-10-2016
1653;960630316548;IRENEUSZ;PABICH;0;18-05-2017
1654;970407294921;OLGA;TRAWINSKA;1;20-04-2019
1655;520203381791;WERONIKA;BARCZEWSKA;1;21-11-2019
1656;720912747054;OSKAR;NOWEK;1;13-05-2017
1657;950716986497;WIOLETTA;WIJAS;0;02-06-2019
1658;870125067653;OLIVIA;ZAJDEL;0;12-02-2017
1659;530409377807;WITOLD;BOROWSKI;0;10-08-2016
1660;540216328276;JUSTYNA;SADOWSKA;1;10-12-2017
1661;970927921605;JOZEFA;TUROWSKA;0;20-10-2016
1662;870606394505;TYMOTEUSZ;WOJTKIEWICZ;1;19-04-2018
1663;530120678705;BOGUSLAW;ANIOL;0;19-04-2018
1664;581213608536;FABIAN;KORNIIENKO;0;12-03-2019
1665;760906734537;EDWARD;LUBINSKI;0;11-04-2016
1666;720201329947;GERTRUDA;LESNIEWSKA;1;05-02-2019
1667;590529989767;LESLAW;BONISLAWSKI;0;20-05-2018
1668;710913384203;EUGENIA;KWASNIEWSKA;1;10-05-2019
1669;840307620455;BOGUSLAW;RADWAN;1;27-12-2017
1670;511106595887;LUCYNA;MAJ;1;26-07-2016
1671;650924441764;STANISLAW;WADOWSKI;1;24-09-2017
1672;921107914443;LENA;NADOLNA;1;19-02-2017
1673;931214502029;BORYS;SMARDZEWSKI;0;19-05-2017
1674;730204730800;ANDZELIKA;BOGUCKA;1;28-06-2018
1675;870212765832;KHRYSTYNA;STELMACH;0;29-02-2016
1676;650110625336;DARIUSZ;WOJTUNIK;0;10-11-2019
1677;600905421338;MACIEJ;CIELUCH;0;23-09-2019
1678;540906116722;KRYSTYNA;WARDAK;0;28-01-2019
1679;640104344046;LAURA;GAJEK;0;29-06-2016
1680;760716393373;MACIEJ;PTAK;0;31-01-2017
1681;930418464864;SZYMON;DMOCHOWSKI;1;20-10-2019
1682;530214754070;KAJETAN;BABENKO;1;28-08-2019
1683;570123410027;LESLAW;KACZOROWSKI;0;24-02-2019
1684;900529815925;STANISLAWA;KRUCZKOWSKA;1;13-12-2016
1685;910616999427;BRONISLAWA;PASIECZNA;1;14-06-2018
1686;650405031225;GABRIELA;BUGAJ;1;15-03-2018
1687;671108017277;VIOLETTA;SZALAJ;1;04-07-2019
1688;540129364042;MARIUSZ;MOCKO;0;26-01-2018
1689;911107003215;ANTON;PASTOR;1;19-09-2019
1690;830820711732;KLARA;LATOSINSKA;0;16-09-2017
1691;590612046502;BRONISLAWA;CYBULA;1;07-02-2017
1692;881013433586;VALERIIA;LUSZCZEK;0;02-12-2018
1693;860711892454;BLANKA;BIALY;1;10-04-2019
1694;620601462049;JULIA;KOLODZIEJCZAK;0;07-05-2016
1695;590102528888;WANDA;ROSIAK;1;05-11-2019
1696;520404303417;SERHII;OLEJARZ;0;16-10-2019
1697;830912305091;RUSLAN;KRAWIECKI;1;01-12-2019
1698;610518607709;STANISLAV;LOS;1;28-03-2017
1699;900318780454;WIOLETTA;SOBOTKA;1;02-01-2019
1700;760219836120;ALFRED;JATCZAK;0;17-03-2018
1701;520705554401;MACIEJ;GIERS;0;15-02-2017
1702;660405458383;EDWARD;OZAROWSKI;0;13-03-2017
1703;730404326907;ZYGMUNT;LUCZYNSKI;1;11-08-2017
1704;570322666795;LARYSA;PSZCZOLA;1;13-06-2019
1705;691127955354;BLANKA;PLISZKA;1;13-04-2018
1706;671102759132;KRZYSZTOF;HOLOWNIA;1;03-03-2018
1707;730707850994;ZDZISLAWA;KANTORSKA;1;19-03-2017
1708;700910241092;TETIANA;KOZAR;1;13-03-2018
1709;910805605215;BRONISLAW;DYLA;0;14-07-2019
1710;711201700643;ARKADIUSZ;ANDRZEJCZAK;0;13-09-2017
1711;821211484517;KRYSTYNA;KRZYZEWSKA;1;24-05-2017
1712;970310738584;NORBERT;HUTNIK;0;14-02-2018
1713;690317949415;YAROSLAV;CHORAZEWICZ;0;21-04-2017
1714;530813203771;VLADYSLAV;BRYLOWSKI;1;13-09-2018
1715;641017327802;ROMAN;SICINSKI;1;12-12-2017
1716;561030274449;LESLAW;ZBLEWSKI;0;19-06-2017
1717;891020004488;KAZIMIERZ;PIWOWAR;1;05-07-2016
1718;690610492912;ROMAN;LONIEWSKI;0;29-12-2019
1719;760225119649;TATIANA;KOLACZ;0;27-11-2016
1720;591201931110;ALEX;REMBISZ;0;29-01-2019
1721;511204020830;MALGORZATA;PAWELEC;1;30-04-2018
1722;750801948457;KAJA;GWIZDZ;0;26-03-2019
1723;800421908572;YEVHEN;MATVIIENKO;0;11-12-2019
1724;960217947556;ARTEM;KABAT;1;09-12-2019
1725;811110819937;OLEKSANDR;SALATA;0;13-11-2019
1726;910612572792;JAN;WIELOGORSKI;0;11-02-2018
1727;820820866637;ADRIANA;MELER;1;27-08-2018
1728;670327395380;CZESLAWA;DZIEDZIC;0;11-12-2017
1729;890522365707;SONIA;PROKOPOWICZ;1;25-05-2019
1730;541121647591;NATAN;PAS;0;03-07-2017
1731;840619275887;ARTUR;SKOP;0;12-09-2017
1732;771203601748;ARTEM;PRUCHNICKI;1;25-08-2018
1733;730514756172;BOZENA;RUS;0;23-06-2019
1734;690816087315;LUCJA;MALKIEWICZ;0;12-12-2018
1735;970727612771;JULIAN;BARSZCZ;1;25-12-2017
1736;780616945802;RUSLAN;CIBA;0;16-05-2016
1737;610208832636;BRUNO;STREK;0;17-06-2019
1738;501130231616;ERNEST;KAMINSKYI;1;01-03-2017
1739;960927607526;GRACJAN;ROLNIK;0;14-02-2016
1740;901211206380;MIROSLAW;OLCHAWA;0;22-10-2016
1741;781117469468;SOFIIA;PRZYBYLOWICZ;0;05-05-2019
1742;820326350180;KSAWERY;KALKA;1;17-04-2018
1743;941201063770;DMYTRO;POLAK;0;01-04-2019
1744;880604528784;BOHDAN;KORDA;0;14-09-2018
1745;900608568907;ARLETA;SOKOLSKA;1;09-05-2017
1746;620428000371;ARLETA;STACHURSKA;0;15-04-2017
1747;960625349408;MARCIN;KOMOR;0;21-06-2016
1748;500517843299;MARCELINA;MICHALEC;0;08-10-2019
1749;510313224336;KATARZYNA;SWIATKIEWICZ;1;06-09-2016
1750;511115531902;KAROLINA;MALANOWSKA;0;08-12-2018
1751;751020164771;HANNA;WOLAN;1;12-09-2017
1752;740220959391;ROZALIA;MIKUSEK;1;15-09-2019
1753;780802833377;MARZENA;PLATEK;1;17-07-2017
1754;970912805404;KHRYSTYNA;NAHORNA;1;15-06-2019
1755;640517577062;OLIVIA;PONIEDZIALEK;0;30-01-2017
1756;760813550835;NATALIA;ZABAWA;0;27-12-2018
1757;870404276922;ALFRED;KOSTIUK;1;04-02-2019
1758;610913822309;LESZEK;MYSLEK;1;12-09-2018
1759;501114432945;OLEKSANDRA;BLAZEWICZ;1;07-01-2019
1760;950708993339;GRAZYNA;SYLWESTRZAK;0;06-02-2019
1761;600424025521;SERHII;ZAWADA;0;01-11-2016
1762;660304670400;FABIAN;SZREDER;0;26-01-2017
1763;961103038960;MICHAL;KITA;0;21-06-2018
1764;790306410059;MAGDALENA;SIERADZAN;1;18-12-2016
1765;730501214812;MIECZYSLAW;WITEK;1;10-07-2016
1766;770803036175;ARKADIUSZ;KUSTRA;1;07-02-2019
1767;911026852517;ELIZA;WENCEL;1;24-11-2016
1768;530925938488;BLANKA;BAK;0;21-01-2019
1769;540804015664;TYMON;KONKEL;1;29-11-2018
1770;610518037645;ROMUALD;KRAUSE;1;03-03-2019
1771;930702341005;CEZARY;LOPUSZYNSKI;0;27-01-2016
1772;500530623096;LESLAW;BLAZEJCZYK;1;29-04-2017
1773;550101041496;EDWARD;PACYGA;1;25-11-2017
1774;641007153207;RAFAL;KNAP;1;28-03-2017
1775;710204596823;MARK;MIAZGA;0;31-08-2018
1776;820406334348;KINGA;BARNAS;0;16-05-2018
1777;550316365708;LUDWIK;ANDRZEJCZAK;0;01-10-2017
1778;510601064967;BERNARD;ANDRZEJCZUK;0;18-05-2018
1779;780927012397;ALBERT;PIASECZNY;1;24-02-2019
1780;960522866615;SIARHEI;KOTALA;0;30-08-2019
1781;730503358612;MARIA;DYDUCH;0;13-04-2018
1782;930803709636;ANGELIKA;KLAWIKOWSKA;1;19-06-2016
1783;780806721200;JOACHIM;CUDAK;0;12-12-2016
1784;960417852804;ERYK;SZCZEPANIEC;0;18-04-2018
1785;830707403548;MARZENA;KOSCIELSKA;1;28-08-2019
1786;550419212060;OLIWIER;TOMASZKIEWICZ;1;14-04-2018
1787;910320684619;JANUSZ;KLAMKA;0;06-11-2017
1788;610828415487;ALDONA;JASKULA;1;13-08-2019
1789;650703155116;MILOSZ;KOKOSZA;0;27-03-2016
1790;700403504267;DIANA;CUBER;1;09-03-2017
1791;560505426958;MILOSZ;DRWAL;1;25-11-2016
1792;530808734710;DANIEL;SKARBEK;0;04-04-2019
1793;690123344040;ZENON;ORLINSKI;0;18-02-2017
1794;860601527465;ANASTAZJA;WIKTOROWSKA;1;12-12-2016
1795;841121767142;BOGUSLAW;CHMIELEWSKI;1;29-03-2019
1796;721117875448;OLEH;GRYKO;1;18-06-2019
1797;840621730046;WIOLETA;WALDOCH;1;20-05-2018
1798;750220984275;BRUNO;KSIEZOPOLSKI;0;10-08-2016
1799;510615068841;BEATA;GORNIK;0;07-09-2019
1800;901212869184;IRENA;RATAJCZYK;1;01-03-2019
1801;920616367948;TOMASZ;PAVLOV;0;11-05-2016
1802;850922771017;ANATOLII;STACHOWIAK;1;19-08-2017
1803;711009318300;OLHA;KOSEK;0;29-01-2016
1804;640707272168;ANTON;NAHORNYI;1;03-07-2019
1805;810701621263;VOLODYMYR;GABRYSZEWSKI;1;29-03-2019
1806;531213882982;GRZEGORZ;ZDUNEK;0;03-10-2018
1807;550127305634;ANDRII;WILCZEWSKI;0;04-01-2019
1808;670803777397;ANASTASIIA;LACIAK;1;22-09-2017
1809;541124674523;VITALII;MAKIELA;1;16-08-2017
1810;810424879926;MATEUSZ;MARCINSKI;1;02-04-2017
1811;921211718317;EDMUND;KWIECINSKI;1;29-11-2019
1812;961108057724;MIROSLAW;FRACZKOWSKI;0;30-10-2019
1813;541005351866;DZMITRY;BANAS;0;22-06-2017
1814;910525462116;ALLA;TOKAR;0;21-10-2019
1815;841027530152;MATEUSZ;STRACH;0;18-12-2018
1816;661006159168;SEWERYN;KRAWIEC;0;17-11-2018
1817;930312331020;ARTUR;PAZDZIOR;0;13-05-2017
1818;710110072297;MIROSLAW;GROCHOWINA;0;06-04-2017
1819;541123629476;ANNA;CZECHOWSKA;0;07-07-2019
1820;500327838299;MARIANNA;DWOJAK;0;27-06-2019
1821;750306392722;SARA;KALISZEWSKA;1;16-06-2017
1822;940323379129;KSAWERY;STOJAK;1;21-12-2018
1823;781004410254;CZESLAW;CHMIELECKI;0;26-06-2018
1824;500212558801;IGOR;MYKHAILENKO;0;08-04-2019
1825;640805840168;LECH;PIECZYKOLAN;1;11-05-2018
1826;680808599924;NATALIA;WINIARSKA;1;08-02-2019
1827;570511347474;JAN;ROSIAK;1;21-12-2017
1828;940123654973;OLEKSANDR;POLEC;0;06-04-2018
1829;510502413947;ZUZANNA;JANOWSKA;0;31-05-2018
1830;930610883754;BLANKA;SIEDLACZEK;0;17-06-2017
1831;770901159597;JOACHIM;LUKOWICZ;0;25-04-2019
1832;660911101091;LARYSA;WALUS;0;08-12-2018
1833;580131004872;MAREK;HOMA;0;26-11-2016
1834;720622532241;VALERII;WOJTASZCZYK;0;25-07-2016
1835;911216502165;FILIP;PALUSZEK;0;25-01-2018
1836;631016165728;GRACJAN;SOCHACKI;1;29-11-2019
1837;571123532635;DARIUSZ;WOJTYLA;1;14-03-2019
1838;731231000236;NAZAR;KANDZIORA;0;14-08-2017
1839;920406483840;IRENEUSZ;OGORZALEK;1;08-09-2017
1840;831020391258;MIROSLAW;GOLEBIEWSKI;1;11-06-2016
1841;811014982019;ALEKSANDER;PAWLICZEK;0;06-07-2017
1842;691216374959;OLIWIER;GNIAZDOWSKI;0;06-04-2019
1843;620414304060;HALYNA;BALICKA;1;29-07-2019
1844;870529412938;BOGUMILA;MROZEK;0;04-02-2017
1845;760823678867;DANIELA;POPKO;0;02-12-2016
1846;690406778923;KATARZYNA;MROZOWICZ;0;14-07-2017
1847;721120104504;ANTONINA;ORZEL;0;20-04-2016
1848;760804473682;STANISLAW;GALAZKA;1;13-11-2016
1849;920408855498;SERHII;WERESZCZYNSKI;0;30-01-2019
1850;910618431768;TYMON;DYK;1;10-02-2017
1851;911017662160;BARTOSZ;TROJAK;1;04-05-2019
1852;951118666942;YAROSLAV;LONIEWSKI;1;12-05-2016
1853;741205881062;BLAZEJ;KUNIKOWSKI;1;24-04-2018
1854;550319960772;TARAS;SZARZYNSKI;0;11-11-2019
1855;740112525835;ZENON;JASKOLSKI;1;06-06-2017
1856;580618492558;CELINA;DOMZAL;1;11-11-2019
1857;541115336425;REMIGIUSZ;OLSZYNSKI;0;14-03-2018
1858;790404443322;NATAN;STRZALKA;1;05-09-2016
1859;680816463410;ANDRZEJ;GAJOWNICZEK;1;15-01-2019
1860;691010738098;ADRIAN;KULAS;1;04-05-2017
1861;941126496136;WLADYSLAW;MERCHEL;0;20-01-2017
1862;671001964640;EDWARD;MATUSZCZYK;0;01-01-2016
1863;720525114209;KRYSTIAN;TRYBA;1;15-04-2019
1864;510121211186;NADIIA;SKORA;1;06-03-2016
1865;860802732743;WACLAW;STACHELEK;1;23-03-2017
1866;551015776005;ZANETA;MARCINEK;0;04-06-2017
1867;850808332333;BOGUMILA;GUL;0;25-12-2018
1868;920501860995;MARIAN;JUST;0;07-09-2018
1869;800223787481;INNA;FURMANSKA;1;21-12-2018
1870;690911329665;KAROL;ARENT;1;26-05-2019
1871;560318612481;JULIAN;PACHOLCZYK;0;19-10-2017
1872;860611750644;ANGELIKA;SKWIRA;1;10-02-2017
1873;580107512986;KAROL;KITOWSKI;1;04-05-2018
1874;920701167604;ERNEST;KACZMARZYK;1;21-08-2016
1875;590122418728;MARIANA;JESIONOWSKA;1;04-12-2018
1876;700926157723;GRZEGORZ;ZUBEK;1;30-08-2018
1877;791229228788;JEDRZEJ;MEZYNSKI;0;11-04-2018
1878;840220616471;VOLODYMYR;BRACH;1;18-12-2018
1879;841130179362;RAFAL;PIETAK;0;25-11-2019
1880;511213057971;BRONISLAW;WIERZBICKI;1;28-09-2017
1881;701119637535;NAZAR;KLONOWSKI;1;31-01-2016
1882;550203710130;ILLIA;GLUSZEK;0;07-08-2018
1883;961207539795;KACPER;ROSZCZYK;1;23-05-2017
1884;551022045014;TOMASZ;GORKA;0;15-10-2016
1885;890224397071;ILLIA;BILINSKI;0;20-10-2019
1886;690901449296;STEFAN;ZOLNA;1;28-01-2016
1887;960118334973;NAZAR;KUBRAK;1;26-09-2018
1888;911212837838;ILLIA;KALARUS;1;08-02-2019
1889;581023944284;SYLWIA;CZOK;1;29-06-2018
1890;611228268925;STEFANIA;REKOWSKA;0;31-08-2016
1891;730428555262;IVANNA;SUCHARSKA;0;09-04-2018
1892;560426059609;CELINA;KASPERCZAK;1;12-11-2018
1893;671206972800;CZESLAW;SOBANSKI;0;20-12-2017
1894;810811681631;LIUDMYLA;CZARNOCKA;0;10-03-2016
1895;681202347314;ELWIRA;KARDAS;1;22-06-2019
1896;731219300476;SYLWESTER;BLOCH;1;04-12-2019
1897;630109755251;YEVHEN;HERMAN;1;12-08-2017
