Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
2080;NELA;LISICKA;12-04-1950;27-06-2016;567021059000
2081;MARZENA;NARKIEWICZ;12-05-1973;08-05-2016;899111305168
2082;ROZA;OSLIZLO;11-08-1958;02-08-2016;683100773321
2083;MYKHAILO;UJMA;19-02-1979;22-02-2017;375091781362
2084;TOMASZ;KORZENIOWSKI;06-06-1985;25-01-2016;583070522515
2085;KAMIL;ZIARKO;09-07-1963;01-04-2018;568030505692
2086;ZYGMUNT;KIEPURA;21-03-1996;18-12-2016;300050661985
2087;ZENON;BYRSKI;01-07-1971;21-07-2018;280032466591
2088;MARYNA;SPYRA;31-01-1996;16-01-2016;170110822888
2089;LEOKADIA;JANUSZEK;01-10-1953;11-06-2019;468080646907
2090;MARYNA;PYTEL;13-02-1956;01-01-2020;696031370986
2091;BOGUSLAWA;KRAKOWIAK;07-04-1952;22-10-2016;974082605891
2092;ALICJA;BASISTA;26-07-1990;01-08-2017;362080510635
2093;KRYSTIAN;KORNIIENKO;04-07-1971;21-12-2016;462091053157
2094;KRZYSZTOF;SEDZIAK;12-06-1961;18-05-2018;281040810713
2095;BARBARA;JANISZEWSKA;07-06-2001;19-11-2018;853022645133
2096;SYLWIA;PIKUL;30-10-1960;09-12-2016;501081565772
2097;CELINA;KUKLA;11-12-1990;04-02-2019;489012797488
2098;ALINA;BADOWSKA;31-10-1987;01-01-2019;395111589181
2099;NADIA;PYREK;18-01-1989;21-01-2017;351120233426
2100;LUCJAN;MANIA;11-03-1966;01-11-2018;202101597637
2101;JULIAN;KOTWICKI;06-02-1965;19-02-2019;857101982259
2102;NELA;JORDAN;03-03-1958;03-12-2018;468071923617
2103;IGA;JEZEWSKA;23-12-1968;03-05-2017;902042303810
2104;ADRIANA;GUZY;25-01-1964;23-03-2016;851091039265
2105;SVITLANA;KOSTRZEWSKA;25-11-1958;25-08-2018;491011407799
2106;YELYZAVETA;ANTOSZ;28-02-1987;14-06-2019;162042248460
2107;MARIOLA;SMYKOWSKA;24-10-1961;18-04-2018;790080894262
2108;KORNEL;PIETRUSZYNSKI;14-12-1977;03-04-2016;169050927067
2109;KAZIMIERA;PROKOP;13-10-1955;16-11-2018;380042942844
2110;CECYLIA;HANUSIAK;12-04-1998;12-01-2016;767070824546
2111;MAKSYMILIAN;KAJDA;03-01-1977;18-12-2018;161091479771
2112;OLEKSANDR;DRABIK;25-07-1992;28-06-2019;771012678785
2113;GRACJAN;GRZELKA;13-07-1956;18-02-2019;296041287780
2114;MAKSYM;BRZEZICKI;08-06-1958;09-02-2017;776011561575
2115;LUCYNA;PUDLO;25-06-1969;03-01-2019;302082848080
2116;DOROTA;JAKIMIUK;13-07-1973;01-03-2017;490120421197
2117;VIKTORIIA;WAGA;18-12-1986;21-06-2018;392021220350
2118;ALEX;LELEK;22-10-1964;03-04-2019;399122551890
2119;OLIVIER;DZIEKAN;20-06-1977;11-03-2017;401031833507
2120;JADWIGA;DEREN;02-09-2001;20-09-2017;982072195176
2121;TYMON;KUS;30-01-1984;18-05-2017;175022387348
2122;OLAF;SWIERKOWSKI;07-09-1956;23-10-2017;752013101017
2123;SANDRA;GROS;05-05-1963;05-05-2018;199031729625
2124;WIOLETTA;SKRZYPKOWSKA;27-12-1987;20-05-2019;602020139466
2125;VALENTYNA;SLUSAREK;24-10-1993;29-04-2019;502022102096
2126;LESZEK;ZIEMBA;28-01-1989;19-12-2017;794021534144
2127;DAGMARA;MIKOS;08-06-1999;18-02-2019;376100143524
2128;RUSLAN;SOBOL;02-09-2002;01-08-2016;399120270994
2129;MAJA;LAKOMSKA;14-10-1978;13-04-2016;881091785413
2130;AMELIA;CIBOROWSKA;16-07-1982;30-04-2019;962112726464
2131;CZESLAWA;KRYCH;17-10-1962;28-06-2016;192122366541
2132;SZYMON;RYKOWSKI;12-02-1987;20-04-2016;201102300071
2133;KONRAD;HOLUB;01-12-1950;11-06-2017;295080676688
2134;JUSTYNA;STASZAK;10-10-1982;11-03-2019;785010867297
2135;NELA;IMIOLEK;22-12-1995;11-01-2016;878122282059
2136;KAMILA;STRZELCZYK;01-01-1962;18-11-2018;581101406765
2137;SYLWIA;KRUPKA;08-09-1965;07-03-2017;158070186356
2138;ANATOLII;KLASA;13-08-1990;23-11-2017;483060868196
2139;OLIWIER;RZEPCZYNSKI;20-09-1976;17-04-2016;375062565408
2140;HALYNA;MATUSZEK;13-09-2000;03-05-2017;354020522097
2141;LEON;SZTUKOWSKI;17-10-1986;20-03-2017;400090542833
2142;MARYNA;MODZELEWSKA;23-07-1972;25-12-2018;684081620806
2143;ANASTASIIA;PIETKIEWICZ;02-03-1991;17-03-2017;996070506646
2144;FILIP;JANISZEWSKI;26-12-1975;10-11-2016;175050229488
2145;BERNARD;MOCEK;11-10-1990;16-12-2017;986042580777
2146;IRYNA;DWORACZEK;02-12-1987;15-02-2018;980011473277
2147;OLGA;NOVAK;14-12-1979;14-11-2018;767112091112
2148;PAULA;KRZEMPEK;17-02-1984;17-09-2017;289012583216
2149;MAGDA;DZIWISZ;29-07-1976;20-10-2018;477010600410
2150;ADRIANNA;MYSLIWIEC;20-03-1964;30-05-2019;685060999902
2151;YELYZAVETA;WOLSZCZAK;25-01-1990;04-07-2016;395092384465
2152;CZESLAW;DULEBA;13-01-1996;25-03-2016;778031716265
2153;KALINA;PALIWODA;21-12-1983;16-06-2019;794030776554
2154;ANTONI;OBREBSKI;04-12-1983;18-10-2016;750071892502
2155;SARA;KESY;06-04-1964;29-08-2018;784071362142
2156;MAKSYM;KOSOWSKI;03-12-1971;16-02-2019;555120495302
2157;JULITA;GRZYWINSKA;10-01-2002;25-10-2019;579062064290
2158;WERONIKA;RATAJCZAK;28-09-1955;15-08-2017;592100300647
2159;LUCYNA;BROZEK;02-11-1985;16-02-2017;602102526277
2160;SZCZEPAN;FOJCIK;14-08-1978;08-11-2018;792021107377
2161;JULIAN;GABRYSZEWSKI;27-07-1962;20-07-2018;495121867357
2162;EUGENIUSZ;SZYMKIEWICZ;19-10-2000;07-03-2018;661122279353
2163;KAMILA;MACHALSKA;16-03-1952;04-10-2019;869062911625
2164;EDYTA;KWASNA;24-07-1965;01-01-2020;881020382801
2165;ALEKSANDRA;STEPKOWSKA;21-12-1998;29-07-2016;177011741517
2166;ANETA;POSPIECH;29-04-1996;30-06-2019;774080814052
2167;MARYNA;OCHOCKA;30-03-1985;28-03-2019;689011587251
2168;OLAF;GAWINSKI;08-09-1996;30-03-2016;397051868415
2169;ZANETA;JASKOLSKA;28-12-1950;27-09-2016;990062918989
2170;NORBERT;OLSZOWY;02-01-1980;03-01-2017;398081299989
2171;WACLAW;RZEZNIK;26-10-1968;30-11-2018;872071444506
2172;YURII;DRELICH;23-04-1985;09-01-2018;500081359968
2173;ALEKSANDER;TRETIAK;29-04-1972;02-06-2016;598120596359
2174;SONIA;PANASIUK;27-05-1964;22-05-2019;357042466414
2175;ILLIA;NEJMAN;01-10-1961;20-05-2016;893070142770
2176;IGOR;NAGORSKI;22-05-1992;03-11-2019;955103185582
2177;OLEKSANDR;DZIENIS;25-12-1989;18-07-2018;772100932920
2178;BRONISLAWA;SKRZYNIARZ;02-03-1971;02-11-2019;262020124540
2179;ZDZISLAWA;POPOVYCH;29-03-1952;22-11-2017;452042219472
2180;DAGMARA;DIDENKO;28-02-1959;24-04-2016;598062101240
2181;ROMUALD;CHYLINSKI;25-04-1961;18-08-2016;987100916332
2182;MAKSYM;BACZEK;05-01-1965;14-01-2019;573081641376
2183;IGA;KESIK;13-05-1997;22-04-2017;668102945773
2184;JOLANTA;PRZYBYSLAWSKA;26-01-1991;22-05-2016;573040253705
2185;JEDRZEJ;GRUCHOT;04-01-1983;26-12-2016;500081214351
2186;MARIIA;ZIENTARA;01-01-1975;02-11-2016;773120652045
2187;ROZA;GORAL;20-11-1995;23-01-2017;258100150015
2188;KLARA;KOBYLINSKA;30-07-1971;16-02-2019;201111471333
2189;PAWEL;SOBKOWIAK;08-12-1998;18-08-2018;199060277510
2190;DANIELA;OWCZARSKA;15-03-1970;26-09-2018;599101385283
2191;HALINA;SOSIN;04-01-1982;14-06-2018;500070643724
2192;NINA;SOBOLEWSKA;24-11-1995;25-06-2019;896083051860
2193;KUBA;FURMANIAK;28-11-1992;17-01-2016;560042201504
2194;LEOKADIA;SMIETANSKA;21-10-1956;16-09-2018;797012165754
2195;SABINA;SKOWRON;01-02-1969;09-06-2017;183103105896
2196;BERNADETA;DOMAGALSKA;18-01-1986;13-03-2017;786082976668
2197;NAZAR;ZAITSEV;24-05-1968;18-11-2017;472092875908
2198;PATRYK;BARTECKI;18-10-1960;11-06-2018;594121695495
2199;NADIIA;BONDARUK;25-02-1971;20-09-2019;856032753035
2200;ILONA;RDZANEK;03-05-1989;07-04-2017;862120854539
2201;WIOLETA;MÜLLER;16-11-1999;08-10-2019;282032469677
2202;ANTONINA;KWASNY;17-03-1976;14-08-2016;195041223105
2203;ALEXANDER;ZDZIECH;10-04-1950;26-01-2017;783101060350
2204;LUDWIK;ZARZECZNY;09-08-1983;03-07-2016;479030311366
2205;LUCJAN;JAMROZIK;16-07-1994;11-11-2018;478110643719
2206;KAZIMIERA;RUMINSKA;17-08-1980;02-01-2018;891050608168
2207;YEVHENII;STEFANCZYK;30-10-1956;17-01-2016;583042831040
2208;IZABELLA;BAFIA;25-06-1968;06-06-2019;660090336851
2209;ROZA;GAWRON;15-04-1971;12-01-2017;171082222367
2210;FRANCISZEK;WIELINSKI;26-02-2001;04-04-2017;350091592716
2211;TERESA;KOLCZ;20-02-2001;21-04-2017;351101041090
2212;RAFAL;BRODACKI;18-02-1987;30-12-2016;894102598896
2213;LIDIA;PETROVSKA;15-12-1967;19-04-2018;758122808382
2214;STANISLAW;SZYSZKO;16-12-1964;27-08-2017;187041903104
2215;BOZENA;BEDNARZ;08-09-1964;18-03-2016;580101763953
2216;VALENTYNA;SAVCHUK;15-06-1993;10-03-2019;254030653031
2217;GERTRUDA;ZGLINSKA;17-06-1997;10-10-2019;290042388184
2218;BRUNO;DZIADKOWIEC;01-06-1985;21-10-2017;859012887816
2219;MARIKA;BUREK;08-11-1976;03-09-2019;151081839735
2220;HELENA;STEPNIEWSKA;12-06-1961;07-04-2016;897101792726
2221;GENOWEFA;NADOLSKA;01-01-1959;24-04-2019;381030253301
2222;DIANA;KOSTRZEWA;18-05-1998;31-10-2017;756010301230
2223;TATIANA;SCISLOWSKA;14-01-1955;21-11-2019;369111911391
2224;IRENA;WINIARCZYK;04-04-2002;07-12-2019;252031592790
2225;ADRIANNA;YAROVA;01-02-2000;04-06-2016;688013170156
2226;KORNEL;BOCHNAK;10-10-1952;22-01-2016;564020966561
2227;KAMILA;KOCHANSKA;09-01-1962;21-08-2018;281092144778
2228;VADYM;RUMINSKI;25-04-1965;20-11-2016;295091439428
2229;YEVHEN;FALKIEWICZ;08-11-1950;22-10-2019;753071652588
2230;MICHAL;PIETRASZKO;03-11-1977;04-01-2017;592092213408
2231;DARIA;KRZYZAK;12-01-1952;24-06-2017;290111212092
2232;ROBERT;MUSIK;20-02-1984;14-05-2019;671111631005
2233;DOMINIKA;KRAJ;20-12-2001;03-02-2016;583120455746
2234;MAREK;GRZYWINSKI;05-04-1958;31-01-2017;785101357843
2235;LIUBOV;BRANDT;12-09-1996;09-03-2016;882050595814
2236;VITALII;GORAJ;12-01-1953;06-08-2019;590120777748
2237;BRONISLAW;ZUBEK;29-08-1984;17-06-2016;660092481990
2238;SIARHEI;BYRA;04-02-1951;05-11-2016;874061082819
2239;MATYLDA;SOSZYNSKA;19-04-1964;12-10-2016;952100193910
2240;MARYNA;ZOLADEK;27-11-1990;25-01-2016;775112190550
2241;JULIAN;LITWIN;17-11-1984;18-11-2016;770020985638
2242;IRYNA;GRZESIAK;08-06-1962;05-03-2018;550102114516
2243;BOGUSLAWA;PETROVSKA;16-01-1957;17-04-2017;777083168025
2244;JACEK;SOLINSKI;05-08-1952;17-02-2017;375080880375
2245;REGINA;CZYZAK;23-06-1967;15-10-2019;659052989660
2246;MICHAL;PASZKIEWICZ;09-07-1966;25-07-2019;768100748121
2247;MARIUSZ;RYBSKI;18-08-1976;25-11-2016;373100781307
2248;IGOR;GAWRYCH;09-03-1959;13-07-2018;994070169287
2249;AGATA;GUGALA;30-12-1977;25-05-2019;296032534311
2250;ANGELIKA;SOLOWIEJ;05-05-1992;16-01-2018;873032793497
2251;IVAN;SWIERSZCZ;15-03-1969;15-07-2019;753010435205
2252;MARCEL;STAWARZ;23-05-1961;26-12-2019;678052678766
2253;BRONISLAWA;TOMIAK;17-04-1966;10-01-2017;162060292635
2254;LECH;SYTA;05-10-1976;26-07-2019;150011735913
2255;MYKHAILO;WIATROWSKI;27-04-1966;20-08-2019;299030867610
2256;VERONIKA;ROSZAK;24-10-2000;22-02-2018;783060237143
2257;DANYLO;KASPERCZYK;12-04-1953;22-06-2019;755083008435
2258;CEZARY;PIETRYKA;25-10-1996;24-07-2018;601061337768
2259;BOZENA;WILK;07-04-1950;28-12-2016;481101871899
2260;VIKTOR;CABAN;01-04-1952;24-10-2019;270121684590
2261;POLA;WORONIECKA;12-10-1957;31-08-2016;352081964459
2262;HANNA;BOROWIECKA;16-02-1964;08-04-2017;751020817994
2263;VALERII;PAC;11-12-1997;15-09-2019;891051703948
2264;BOZENA;LUKA;25-08-1997;10-12-2018;581060872365
2265;ANTONINA;KOSOBUCKA;02-07-1974;12-07-2018;777020793280
2266;IRENA;TOMASZCZYK;01-09-2001;16-07-2018;187042046359
2267;RADOSLAW;SIENKOWSKI;12-04-1986;07-07-2017;494012188136
2268;LEOKADIA;BOROWKA;23-01-2000;04-07-2016;881101431359
2269;JAROSLAW;LORENZ;22-03-1968;10-11-2018;994072548992
2270;BLAZEJ;KALUZINSKI;15-08-1974;08-07-2018;679070178323
2271;MARLENA;BIEDRZYCKA;02-02-1978;29-04-2017;183080770606
2272;ANETA;RYBARCZYK;27-03-1994;23-02-2016;276071764840
2273;AGATA;MAKOWKA;27-08-1954;14-10-2017;174032134232
2274;BLANKA;BALCEROWSKA;24-11-1959;29-04-2019;965051327651
2275;BLANKA;SMIALEK;22-06-1976;10-01-2016;661122196802
2276;IGA;TEODORCZYK;22-11-1974;04-06-2017;172022892821
2277;ROBERT;KOCZWARA;26-08-1998;13-12-2017;859120416048
2278;MARIANA;NAKONIECZNA;08-12-1975;02-02-2016;976050767096
2279;MICHALINA;WALASIK;14-05-1972;20-11-2017;453022539393
2280;PRZEMYSLAW;KUBICKI;10-06-2000;14-04-2019;371092335464
2281;IVAN;GDANIEC;19-06-1970;20-05-2019;665082627360
2282;MARIIA;RUTKIEWICZ;11-10-1970;03-11-2018;595122062114
2283;YEVHENII;ZIENTARA;16-07-1961;24-06-2018;487070157259
2284;KATARZYNA;DUBICKA;10-12-1981;17-01-2016;466121528287
2285;NORBERT;PHAM;19-10-1993;10-01-2017;783040700269
2286;IGOR;GUT;09-02-1993;16-02-2017;787082403629
2287;ZYGMUNT;DOLINSKI;20-03-1966;16-01-2018;696011236542
2288;DIANA;KAWALA;31-12-1954;09-01-2019;356112078787
2289;OLEKSANDRA;CHRZANOWSKA;06-07-1979;16-08-2019;555020347274
2290;ROZALIA;POLITOWSKA;21-09-1980;22-12-2016;861121046181
2291;OLIWIER;SOKALSKI;23-11-1950;29-03-2019;950121893122
2292;RADOSLAW;NOWOTNY;30-01-1993;14-12-2019;584062914286
2293;VIKTORIIA;MARCISZ;01-03-1963;09-07-2018;257110881883
2294;KACPER;MACIEJCZYK;16-10-1982;14-08-2018;357082468959
2295;NINA;WITCZAK;19-03-1966;05-04-2017;259030776036
2296;GENOWEFA;GAWRYSIAK;28-06-1968;23-07-2017;466032591732
2297;MARIOLA;HIBNER;18-04-1961;01-09-2018;867120872202
2298;HONORATA;PROCHNIAK;05-12-1985;16-01-2017;883113007730
2299;MARLENA;TOMALAK;20-06-1994;15-02-2019;652030125980
2300;ELWIRA;BARANIAK;18-11-1989;02-11-2018;778092860303
2301;KHRYSTYNA;SZCZEPANSKA;25-02-1980;08-01-2018;859092198505
2302;KRYSTIAN;PAKULA;29-07-1972;03-08-2018;955081312183
2303;LILIANA;WIECZORKIEWICZ;11-01-2002;09-05-2019;565051553102
2304;IHOR;ZAITSEV;17-08-1978;07-12-2017;495041159279
2305;NORBERT;HALAS;14-12-1966;05-01-2016;689072793580
2306;DAMIAN;BUCHTA;29-07-2000;06-03-2019;196092772415
2307;ERYK;KAPERA;15-07-1969;11-11-2016;391061287618
2308;MARZENA;MIKLASZEWSKA;23-12-1957;22-02-2018;472012072168
2309;KAMIL;DWORZYNSKI;30-05-1991;29-06-2019;674012977759
2310;BOZENNA;KRYNSKA;29-10-1994;30-11-2019;380091643584
2311;IGA;PINCHUK;07-05-1961;05-07-2017;477082345721
2312;NELA;GUT;21-02-1957;09-09-2018;469012989403
2313;BARBARA;SOWKA;27-12-1980;09-12-2016;260082284378
2314;REGINA;PASZKOWSKA;26-05-2000;11-05-2019;476070283047
2315;INNA;TORBA;08-09-1970;25-08-2016;174083006786
2316;KORNEL;RUSZCZYK;30-03-1966;06-08-2019;663062082784
2317;BOGUSLAWA;PASTUSZKA;15-07-1984;23-07-2017;481072503935
2318;AGATA;KURZAK;18-12-1967;28-01-2019;768122948429
2319;ADRIANNA;CESARZ;22-04-1956;09-09-2019;670072106939
2320;JOLANTA;DUMA;15-01-1956;17-03-2018;576040278058
2321;SERHII;LICHOTA;20-07-1950;04-06-2017;578052489845
2322;JACEK;MUCHA;10-04-1985;20-10-2017;784122206633
2323;BLAZEJ;SKRODZKI;11-04-1970;05-03-2018;766012036018
2324;BRONISLAWA;MAZUREK;14-05-1953;14-05-2016;202011188156
2325;WOJCIECH;KASZEWSKI;07-11-1984;03-05-2018;887041238374
2326;BOGUMIL;JACHIMOWICZ;01-09-1987;07-06-2016;566122065295
2327;MAKSYMILIAN;RYCHLEWSKI;04-11-1979;26-02-2019;961082594655
2328;DARIUSZ;GRZESKIEWICZ;03-10-1978;14-04-2016;874062303880
2329;JOZEFA;NAUMOWICZ;23-08-1971;20-08-2017;378040864802
2330;ARTUR;MAJERCZYK;30-07-1985;27-04-2017;395110200165
2331;ALEX;KRZYSZTOFIAK;22-08-1978;02-04-2019;286012903259
2332;JAKUB;SZAREK;07-02-1955;14-05-2016;399012175513
2333;IZABELA;KOCHAN;30-09-1955;28-12-2018;467041254761
2334;ALIAKSANDR;DOMBROWSKI;19-12-1979;11-08-2019;559122786825
2335;DOMINIKA;SKUBIS;02-07-1961;24-06-2018;690101078750
2336;MILENA;GAWINSKA;19-12-1960;04-09-2019;671032323288
2337;LARYSA;KOPERSKA;19-05-1987;21-03-2017;278072940375
2338;RADOSLAW;TYBURSKI;24-01-1968;17-08-2019;995091744917
2339;JULITA;SWIEBODA;29-07-1980;14-07-2019;871112593231
2340;KARINA;WOJTASZEK;29-05-2000;24-06-2017;493021401683
2341;MICHAL;LEWICKI;13-03-1992;21-02-2017;860092159072
2342;ANDRZEJ;SWIETOCHOWSKI;08-12-1995;24-04-2018;588031094832
2343;OLEH;SZOPINSKI;02-01-1951;23-03-2018;773061513546
2344;EWELINA;FRANKIEWICZ;10-02-2002;12-06-2017;556122627121
2345;POLINA;SZCZODROWSKA;21-10-1981;27-06-2017;982011904162
2346;ALINA;PIETRZAK;08-12-1965;23-11-2018;498100426145
2347;ARLETA;MACKIEWICZ;22-03-1992;29-10-2017;573062266806
2348;MARCELINA;SZWAJKOWSKA;05-04-1978;20-12-2016;597010189793
2349;WITOLD;BURAS;02-01-1954;26-11-2017;857011834704
2350;MALGORZATA;WACHALA;07-01-1979;27-11-2019;568041407476
2351;LARYSA;FELIKS;09-09-1960;23-11-2017;250072106792
2352;CELINA;HRYNIEWICZ;14-10-1951;20-08-2016;501090845422
2353;ANNA;PLOSZAJ;09-04-1984;05-12-2016;778072093126
2354;DZMITRY;RAKOWSKI;28-07-1964;30-08-2016;396012870166
2355;DIANA;ZBOROWSKA;03-06-1988;15-08-2019;868101816112
2356;ILONA;KOSAKOWSKA;24-09-1995;28-01-2016;267052561603
2357;RADOSLAW;WYBRANIEC;23-03-1980;31-03-2019;974060697890
2358;JULIAN;KORNACKI;06-11-1955;02-08-2016;664012590191
2359;VALERII;BOROWSKI;25-03-1977;31-01-2019;488120842621
2360;JUSTYNA;KRZYZANOWSKA;19-07-1967;20-09-2016;784090732730
2361;KSAWERY;GOLIS;20-08-1994;03-09-2019;672021841893
2362;MONIKA;LATOSINSKA;18-01-1969;15-08-2016;200082314609
2363;ARKADIUSZ;BUBAK;27-05-1958;11-03-2019;402062158823
2364;MAGDALENA;KOCZY;20-03-1975;20-07-2016;100081292031
2365;DANIEL;AUGUSTYNOWICZ;20-06-1988;05-07-2016;378092495078
2366;MATYLDA;KROLCZYK;27-03-1998;08-04-2018;694121990486
2367;KORNELIA;WALKIEWICZ;25-05-1979;28-10-2019;477072461700
2368;IRENA;BIALY;10-05-1974;08-09-2017;950112274300
2369;JAGODA;GOSZCZYNSKA;02-03-1992;07-11-2017;960090419838
2370;SEWERYN;GOGOLEWSKI;05-01-1966;27-08-2019;284061216892
2371;KLAUDIA;TARGOSZ;03-09-1991;07-10-2019;902110152527
2372;TAMARA;BORON;04-10-2002;13-09-2018;956091237787
2373;KARINA;ZIAJA;13-06-1978;24-04-2017;475011746568
2374;ALICJA;NAKONECHNA;18-10-1959;06-06-2016;178072657454
2375;HALINA;MIKOS;24-01-1958;10-05-2019;795030540632
2376;VIOLETTA;SAWINSKA;22-06-1959;07-03-2019;595032304700
2377;KATERYNA;PABIS;28-02-1967;14-06-2019;792122996111
2378;KAROLINA;DUTKIEWICZ;07-01-1989;22-06-2016;883092553848
2379;KHRYSTYNA;YEVTUSHENKO;01-02-1964;05-01-2019;794102679297
2380;JULITA;ZIENKIEWICZ;26-07-1966;30-12-2019;290091372996
2381;MAGDA;KULCZYNSKA;17-03-1982;11-11-2017;863110526396
2382;KACPER;DYBALA;27-05-1991;13-05-2016;757032084378
2383;DANUTA;MISIEWICZ;14-05-1962;21-05-2017;183091188909
2384;LILIANA;MUSIALOWSKA;13-04-2002;04-04-2018;586013148585
2385;LILIANA;URBANIK;16-06-1974;22-11-2019;989110250800
2386;KARINA;OZDOBA;20-02-1971;03-01-2019;780011049255
2387;NATAN;WZIATEK;22-01-1962;22-10-2019;395010962900
2388;OLEKSII;JARECKI;17-07-1956;30-12-2018;989121538192
2389;LIDIA;OLSZYNSKA;22-07-1993;23-02-2017;191030217279
2390;DANUTA;ROGACZEWSKA;15-10-1952;10-12-2017;954011676475
2391;RADOSLAW;ZAWADKA;30-05-1973;10-01-2017;282060753102
2392;ERYK;KLOSEK;10-07-1994;26-10-2018;464032919513
2393;WALDEMAR;KLUSEK;25-03-1970;19-09-2017;492032918794
2394;HUBERT;DMOCHOWSKI;23-05-1989;15-05-2016;486092777820
2395;STANISLAWA;JAKIEL;27-12-1960;07-07-2019;353082668731
2396;GABRIELA;JAMROZIK;22-01-1981;03-08-2019;691050296278
2397;OLEKSANDRA;WOJTAN;08-04-1962;21-03-2016;771033041302
2398;LARYSA;KALETA;11-05-1974;05-03-2018;367081020600
2399;YEVHENII;WISZOWATY;09-02-1975;07-10-2019;158021703457
2400;DARIA;CZERNEK;14-12-1999;15-08-2016;898022222042
2401;SVITLANA;ONYSHCHUK;26-03-1964;29-08-2016;768090746342
2402;AMELIA;POPIEL;16-08-1954;02-02-2018;591120879706
2403;LECH;JANISZ;04-11-1962;25-06-2016;359092053149
2404;FABIAN;SWISTAK;01-06-1978;12-08-2019;253062639599
2405;JOLANTA;ZAREBA;24-06-1991;09-11-2018;680070460446
2406;ANDRZEJ;SMUTEK;09-09-1956;22-11-2019;467010697546
2407;EWELINA;PIETRASZ;10-06-1967;12-12-2016;302040568513
2408;JAGODA;MADEJCZYK;07-11-1959;25-01-2018;395082303833
2409;MATYLDA;PTASZEK;04-06-1963;22-02-2016;702110413510
2410;GABRIEL;SCHNEIDER;10-07-1980;12-05-2016;488042332737
2411;CECYLIA;KARGOL;08-02-1970;08-04-2016;566080778956
2412;KAROLINA;ANTOLAK;06-06-1972;13-10-2018;561052060381
2413;LARYSA;SZMIGIELSKA;15-11-1970;27-05-2018;553051069890
2414;SZCZEPAN;BISKUPSKI;22-02-1997;21-02-2016;899060801331
2415;ALAN;GRONEK;11-03-1977;21-07-2016;882030614008
2416;MARTA;MROZOWICZ;07-02-1961;20-07-2019;700080947596
2417;YELYZAVETA;PIESIK;15-03-1998;29-12-2016;492012973763
2418;MARIA;WITECKA;06-11-1976;08-11-2016;460010545184
2419;VLADYSLAV;DOMANSKI;06-01-1979;27-10-2019;689093046819
2420;BOZENA;PAWLICKA;05-02-1964;22-12-2019;389022468868
2421;DANIELA;JAWOROWSKA;26-11-1957;13-06-2016;973112517107
2422;LARYSA;GROSZEK;16-06-1968;09-08-2019;851090591148
2423;VALERIIA;DABSKA;09-05-1988;04-10-2016;190042643486
2424;NELA;SEMENOVA;04-03-1995;05-10-2019;481033027152
2425;ANASTASIIA;SKWIERAWSKA;06-08-2002;20-06-2018;587040637234
2426;OLIWIA;RUTKOWSKA;13-10-1999;19-03-2017;294121812171
2427;MARZENA;POPIELARSKA;10-02-1990;01-02-2016;962062554332
2428;KINGA;MACIAG;07-11-1985;03-04-2016;683101114569
2429;HELENA;WITKIEWICZ;04-01-1996;19-07-2017;998010589161
2430;HANNA;WOJAS;12-12-1962;30-11-2018;874020373959
2431;RENATA;WALKUSZ;22-07-1987;05-05-2016;972020566393
2432;MIECZYSLAWA;GOLUS;02-03-1965;22-01-2016;995051952122
2433;MARIUSZ;KOTAS;16-11-1965;24-01-2018;384111233779
2434;ROMAN;LUBERDA;17-08-1967;05-10-2017;696021125408
2435;LEON;BANDURA;16-10-1953;01-11-2018;164052694727
2436;MAJA;SIERAKOWSKA;21-03-1975;10-01-2018;155111315679
2437;ANNA;CHYLINSKA;12-02-1954;09-11-2017;156010214642
2438;KHRYSTYNA;CHLUDZINSKA;01-02-1981;18-05-2018;378062626283
2439;ROZA;ZDROJEWSKA;06-02-1994;07-09-2017;198101305286
2440;REGINA;OLEKSY;24-03-1995;16-10-2017;585040194774
2441;MARIKA;DOLECKA;02-07-1993;05-05-2019;158101828064
2442;LUIZA;BOLEWSKA;28-02-1959;08-08-2016;401101320573
2443;EDYTA;KLOC;20-09-1962;25-06-2019;955011141796
2444;HUBERT;TURCZYN;27-03-1956;06-06-2018;989110802904
2445;OLHA;OLEKSIEWICZ;16-04-1965;16-01-2019;875120593284
2446;BEATA;MACKOWSKA;03-12-1976;16-09-2018;184070253304
2447;NADIA;GORNY;14-10-1983;21-08-2018;162071113711
2448;JACEK;DEMCZUK;25-11-1956;01-07-2017;464051133921
2449;SYLWIA;MAKSYMOWICZ;21-09-1996;21-08-2016;292081742634
2450;PAWEL;MICHALCZEWSKI;02-02-1978;06-11-2018;985112759604
2451;KLAUDIA;BABIUCH;12-08-1961;04-07-2017;850011852771
2452;ARTEM;PIECHOCKI;14-12-1998;11-11-2018;354030277755
2453;DOROTA;ZAMOJSKA;27-03-1979;22-07-2019;593121920221
2454;ARLETA;KIEREPKA;13-10-1974;11-07-2018;982081073989
2455;BRYGIDA;BULAT;24-12-1975;30-08-2018;886120304255
2456;ELIZA;TARASEWICZ;12-02-1952;11-01-2017;457100561095
2457;ADRIANNA;CHORZEPA;11-10-1961;21-03-2019;290052573303
2458;OLIVIA;BEBEN;29-08-2000;23-11-2018;978041156756
2459;BARBARA;ADAMCZYK;03-07-1960;01-01-2017;762071766136
2460;DOMINIK;CICHECKI;30-09-1964;24-08-2016;874031425730
2461;KORNELIA;SOROKA;04-12-1992;20-10-2019;470040316218
